event_id,date,year,month,theater_standard,theater_raw,air_force,command_or_task_force,sub_region,mission_number,aircraft_models,has_claims,has_losses,has_casualties,event_text
EVT_19430324_05501,1943-03-24,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,NASAF,,Tunisia,,"P-40, SPITFIRE, B-26, P-38, A-20, P-39, B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In Tunisia, Northwest African Strategic Air Force (NASAF) B-17's hit shipping and the the dock area at Ferryville. B-26's bomb the La Smala des Souassi landing ground and B-25's hit the Djebel Tebaga North landing ground.  Northwest African Tactical Air Force (NATAF) A-20's and B-25's hit troop concentrations near El Guettar (where the US 1st Infantry Division is under attack) and the landing ground at Djebel Tebaga. Fighters escort bombers and strafe ground forces along the battleline. HQ 68th Observation Group and it's 16th and 122d Observation Squadrons transfer from Oujda, French Morocco to Berrechid, French Morocco.  The 16th and 122d, with P-38's, P-39's, P-40's and Spitfires, begin training fighter pilots."
EVT_19430325_05506,1943-03-25,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,"P-40, B-25",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Tunisia, B-25's, in the early daylight hours, bomb installations in the Mareth area. P-40's attack motor transport, tanks, and communications targets in the battle area. During the night of 25/26 Mar heavy, medium and light bombers blast forces gathering in the El Hamma area."
EVT_19430325_05507,1943-03-25,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,NASAF,,Tunisia,,"B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In Tunisia, Northwest African Strategic Air Force (NASAF) B-17's bomb the docks and shipping at Sousse. B-25's hit the Djebel Tebaga landing ground. Northwest African Tactical Air Force (NATAF) fighters fly numerous patrols, sweeps, and reconnaissance flights over the battle areas. Northwest African Tactical Bomber Force (NATBF) bombers hit the Djebel Tebaga Airfield and motor transport west of Sfax and Sousse during the night of 24/25 March). XII Air Support Command medium bombers and fighters hit Djebel Tebaga Airfield, vehicles near Gabes, Mezzouna, Maknassy, and at several other points in the battle area. The 416th Bombardment Squadron (Heavy), 99th Bombardment Group (Heavy) with B-17's arrives at Navarin, Algeria from the U.S. The squadron will fly it's first mission on 31 Mar."
EVT_19430326_05511,1943-03-26,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,"P-40, B-25",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Tunisia, B-25's attack the Mareth area, dropping over 28.5 tons of bombs during 2 strikes. P-40's fly fighter-bomber and strafing missions, destroying or damaging over 50 military transport vehicles, tanks, and gun emplacements. Intense ground fire downs several US fighters. Following the aerial bombardment, Allied ground forces renew their assault on the Mareth Line."
EVT_19430326_05512,1943-03-26,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Eleventh Air Force,,Tunisia,,"P-39, B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In Tunisia, B-25's bomb the Grombalia area. Other B-25's and B-17's of the Northwest African Strategic Air Force (NASAF) fail to complete missions because of weather. P-39's destroy several trucks in the Maknassy-Mezzouna area. Northwest African Tactical Air Force (NATAF) fighters and light and medium bombers bomb a fuel dump at Oudref, roads and a railway near Cekhira, docks at Sfax, and the airfield at Djebel Tebaga. Fighters strafe vehicles during armored reconnaissance between Faid and Gabes. The 347th Bombardment Squadron (Heavy), 99th Bombardment Group (Heavy) with B-17's arrives at Navarin, Algeria from the U.S.  The squadron will fly it's first mission on 31 Mar."
EVT_19430327_05518,1943-03-27,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,NATAF,,Tunisia,,B-25,0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In Tunisia, Northwest African Tactical Air Force (NATAF) fighters attack machinegun installations NE of Maknassy and a train at Mezzouna, and hit Djebel Naimia. Northwest African Coastal Air Force (NACAF) fighters on patrol claim several aircraft shot down. Weather prevents completion of an antishipping sweep by North African Strategic Air Force (NASAF) B-25's."
EVT_19430328_05522,1943-03-28,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,P-40,0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Tunisia, P-40's launch a fighter-bomber attack against El Hamma, which the enemy has held as an escape corridor through which troops have been withdrawing during the night of 27/28 Mar."
EVT_19430328_05523,1943-03-28,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,NASAF,,Tunisia,,"P-38, B-25",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In Tunisia, weather again prevents completion of Northwest African Strategic Air Force (NASAF) B-25 shipping strike. Northwest African Tactical Air Force (NATAF) fighters attack trucks south of Maknassy and near Gabes, hit gun positions and tanks near Mezzouna, where fierce ground fighting is taking place, and fly patrols and reconnaissance throughout the battle areas of Tunisia. Bombers hit roads, railroads, and military transport in the Sousse and Sfax areas during the night of 28/29 Mar. HQ 51st Troop Carrier Wing transfers from Algiers, Algeria to La Senia, Algeria. HQ 82d Fighter Group and it's 95th and 97th Fighter Squadrons with P-38's transfer from Telergma, Algeria to Berteaux, Algeria."
EVT_19430329_05529,1943-03-29,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,"P-40, B-25",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Tunisia, B-25's attack Sfax and El Maou area, scoring hits on several parked aircraft. P-40's fly escort and fighter-bomber missions as British ground forces pursue the enemy north through Gabes. The British Eighth Army completes the occupation of the Mareth Line. HQ 340th Bombardment Group (Medium) and it's 486th, 487th, 488th and 489th Bombardment Squadrons (Medium) with B-25's arrive at El Kabrit, Egypt from the U.S. The group will fly it's first mission on 6 Apr. The 315th Fighter Squadron, 324th Fighter Group with P-40's arrives at El Kabrit, Egypt from the U.S."
EVT_19430329_05530,1943-03-29,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,NASAF,,Tunisia,,"C-47, P-39, A-20",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) Weather cancels all Northwest African Strategic Air Force (NASAF) operations. In Tunisia, Northwest African Tactical Air Force (NATAF) fighters bomb and strafe a truck column south of Djebel Chemsi, a troop concentration near Mezzouna, and vehicles at other points along the Tunisian battlefront. The 4th Troop Carrier Squadron, 62d Troop Carrier Group with C-47's transfers from Casablanca, French Morocco to Nouvion, Algeria. The 84th Bombardment Squadron (Light), 47th Bombardment Group (Light) with A-20's transfers from Youks-les-Bains, Algeria to Canrobert, Algeria. The 92d Fighter Squadron, 81st Fighter Group with P-39's transfers from Thelepte, Tunisia to Youks-les-Bains, Algeria."
EVT_19430330_05536,1943-03-30,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Italy,,"B-25, P-40, B-24",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Italy, 3 B-24's sent to bomb the Messina ferry slip are unable to rendezvous because of bad weather; 1 B-24 bombs the Crotone chemical factory, hitting the center of the factory area, warehouses, and rail facilities. RAF Liberators sent against the same target return without bombing. In Tunisia, B-25's hit the landing ground at Sfax, scoring direct hits on 4 aircraft. P-40's fly escort missions. British ground forces make contact with the enemy's new line along Oued el Akarit."
EVT_19430330_05537,1943-03-30,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,NASAF,,Tunisia,,A-20,0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) Weather halts all Northwest African Strategic Air Force (NASAF) missions except fighter reconnaissance. In Tunisia, Northwest African Tactical Air Force (NATAF) fighters bomb the area northeast of Oued Zarga, attack tanks, trucks, and troops southeast of Slourhin, at Djebel ben Kheir, at Djebel Chemsi, near El Ayacha and El Avoua, along the El Guettar-Mahares road, and in the El Agahea area. A-20's bomb the La Fauconnerie Airfield, hit troops at Djebel Chemsi, and bomb tanks and troops at Djebel Berda which is being assaulted by the US 9th Infantry Division. HQ 47th Bombardment Group (Light) and it's 85th and 86th Bombardment Squadron (Light) with A-20's transfer from Canrobert, Algeria to Thelepte, Tunisia."
EVT_19430331_05544,1943-03-31,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,"P-40, B-25",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Tunisia, B-25's bomb Sfax Airfield; bombs explode among 6 parked airplanes. P-40's escort bombers and fly fighter-bomber operations, during which motor transport along the highway north of Gabes is hit. The 9th Fighter Wing is inactivated at El Kabrit, Egypt."
EVT_19430331_05545,1943-03-31,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Eighth Air Force,,Sardinia,,"WELLINGTON, P-38, A-20, B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In Sardinia during the night of 30/31 Mar, RAF Wellingtons bomb Decimomannu Airfield. During the day, B-17's hit Villacidro, Monserrato and Decimomannu Airfields and Cagliari harbor. In the Mediterranean, B-25's hit shipping off northeastern Tunisia. The B-l7 and B-25 missions are escorted by P-38's. In Tunisia, Northwest African Tactical Air Force (NATAF) fighters, and light and medium bombers attack La Fauconnerie Airfield, hit concentrations on the El Guettar-Gabes road (enemy positions through which the US II Corps is trying to break), bomb transport in the Djebel Tabouna area, attack roads in the Mezzouna-Mahares-Sfax-Sousse areas, hit trucks, halftracks, and tanks south of Djebel Berda and in the Djebel Berrani area, bomb the Djebel Chemsi Pass, strafe trucks on the Djebel Hadifa-Sidi Rouda road and in the Ofel- El Guettar area. Western Desert Air Force (WDAF) aircraft hit the El Maou landing ground. The 97th Bombardment Squadron (Light), 47th Bombardment Group (Light) with A-20's transfers from Canrobert, Algeria to Thelepte, Tunisia."
EVT_19430502_06202,1943-05-02,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,P-40,0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Tunisia, P-40's attack shipping off the coast. WESTERN MEDITERRANEAN (Northwest African Air Force) In Tunisia, bad weather restricts the Northwest African Strategic Air Force (NASAF) to reconnaissance missions. Northwest African Tactical Air Force (NATAF) fighters hit tank and troop concentrations near Massicault and Tebourba and fly battle area reconnaissance as the US II Corps occupies Kef en Nsour while the enemy withdraws toward Bizerte."
EVT_19430503_06207,1943-05-03,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,P-40,0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Tunisia, P-40's fly fighter-bomber missions against a bridge, buildings, and docks in the NE part of the country."
EVT_19430503_06208,1943-05-03,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,NASAF,,Tunisia,,"B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In Tunisia, Northwest African Strategic Air Force (NASAF) B-25's bomb a landing ground near Protville and B-17's hit shipping at Bizerte. Northwest African Tactical Air Force (NATAF) fighters fly numerous reconnaissance missions over the battle area as Mateur falls to the US 1st Armored Division. Other fighters escort NASAF bombers. Fighter-bombers bomb the Massicault area."
EVT_19430504_06216,1943-05-04,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,NASAF,,Tunisia,,A-20,0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In Tunisia, weather restricts Northwest African Strategic Air Force (NASAF) operations to a reconnaissance and uneventful shipping sweep; Northwest African Tactical Air Force (NATAF) fighters attack gun positions and vehicles near Zaghouan and Massicault and at other points in the surrounding areas. A-20's and medium bombers hit Zaghouan in support of the French advance."
EVT_19430505_06221,1943-05-05,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,P-40,0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Tunisia, P-40's strafe and bomb a bridge, vessels, docks, warehouses, and other buildings at Nabeul harbor."
EVT_19430505_06222,1943-05-05,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,NASAF,,Sicily,,"WELLINGTON, B-26, P-38, B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In Sicily, Northwest African Strategic Air Force (NASAF) B-l7's bomb a vessel off Capo San Vito. In Italy, B-25's and B-26's bomb shipping off Marettimo Island. In Tunisia, NASAF B-17's hit Tunis harbor and attack ships and docks at La Goulette. B-25's and B-26's bomb shipping E of Cape Zebib, and hit a landing ground at Galaat el Andeless and near Protville. Northwest African Tactical Air Force (NATAF) fighters and bombers fly 6 missions against strongholds on the NE and E slopes of Djebel Bou Aoukaz as the British 5 Corps' 1 Division attacks and gains the position. Fighters hit shipping in Gulf of Tunis and attack landing grounds and concentrations near Protville. Wellingtons bomb roads at Bir Meherga. After regrouping and re-equipping, HQ 14th Fighter Group and it's 37th and 49th Fighter Squadrons with P-38's transfer from Mediouna, French Morocco to Telergma, Algeria."
EVT_19430506_06226,1943-05-06,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Italy,,"B-25, P-40, B-24",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Italy, B-24's bomb Reggio di Calabria harbor, hitting several vessels and shore installations. In Tunisia, B-25's attack Furna and Massicault and surrounding areas. P-40's hit shipping in the Gulf of Tunis and vehicles and buildings along the coast."
EVT_19430506_06227,1943-05-06,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,NASAF,,Sicily,,"B-26, P-38, A-20, B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In Sicily, Northwest African Strategic Air Force (NASAF) B-17's, escorted by fighters, bomb Marsala and Trapani. In Italy, B-25's and B-26's, escorted by fighters, bomb a convoy SW of Marettimo Island, the port of Favignana, and vessels W of Mitrettimo. In Tunisia, the British 18 Army Group opens the final assault on Tunis and Bizerte before dawn. The assault is supported by massed artillery fire and the most intensive air bombardment yet employed in North Africa. Northwest African Tactical Air Force (NATAF) airplanes bomb El Aouina, La Sebala, and Ariana Airfields during the night of 5/6 May. Today, fighters, A-20's, and medium bombers fly over 1,400 sorties, attacking Protville and La Sebala Airfields, trucks on the Massicault-Tunis road, Bordj Frendj, Djebel Achour, traffic SW of Tunis, troops N of Massicault, the Djedeida- Saint-Cyprien road, the road S of Djedeida, and numerous other points of strength in extreme NE Tunisia.  B-25's and B-26's bomb 2 beached vessels at Cape Zebib, and ships, a lighthouse, and parked aircraft near Capes Fortass, Zebib, Cap Serrat and at Protville. Fighters escort the bombing missions. The 48th Fighter Squadron, 14th Fighter Group with P-38's transfers from Mediouna, French Morocco to Telergma, Algeria."
EVT_19430507_06232,1943-05-07,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,"P-40, B-25",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Tunisia, B-25's hit the town of Kelibia. P-40's bomb and strafe shipping in the Gulf of Tunis, severely damaging 3 boats."
EVT_19430507_06233,1943-05-07,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,NASAF,,Sicily,,"WELLINGTON, P-40, A-20",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In Sicily during the night of 6/7 May, Northwest African Strategic Air Force (NASAF) Wellingtons bomb the docks and shipping at Trapani as a diversion for a mine-laying mission off Malta. In Tunisia, NASAF P-40's attack motor vessels, the quay and dock area at Tunis harbor. Northwest African Tactical Air Force (NATAF) fighters, A-20's, and medium bombers hit El Aouina Airfield and traffic on the roads around Tunis, especially the Tunis-Bizerte road, as the Allied forces of Lieutenant General Harold R. Alexander's 18 Army Group overrun both Tunis and Bizerte, splitting the enemy's forces."
EVT_19430508_06236,1943-05-08,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,"P-40, B-25",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In the Mediterranean, B-25's hit the landing ground on Pantelleria Island. In Tunisia, P-40's strafe and bomb shipping in the Cap Bon area and shipping and shore installations on the Gulf of Tunis. Fighters claim 5 Bf 109's destroyed."
EVT_19430508_06237,1943-05-08,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,NASAF,,,,"P-40, B-26, P-38, A-20, B-25",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In the Mediterranean, Northwest African Strategic Air Force (NASAF) P-38's and Northwest African Tactical Air Force (NATAF) fighters and A-20's bomb the landing ground on Pantelleria Island. In Tunisia, NASAF B-26's and P-4O's attack small vessels off NE Tunisia. Weather prevents the success of other shipping sweeps, but B-25's hit a road junction and railroad at Korba and a highway N of Beni Khalled. P-40's bomb docks near Thonara. NATAF fighters and A-20's bomb shipping between Tunisia and Sicily, convoys and road network near Soliman and Hammamet, tanks near Protville, troops, emplacements, trucks, landing grounds, and vessels on and near Cap Bon and in the area S of Tunis. On the ground, CORPS FRANC D'AFRIQUE makes an official entry into Bizerte as the British 7 Armored Division pushes N from Tunis toward the US II Corps zone. The British 6 Armored and Indian 4 Infantry Divisions, pushing SE toward Hammamet, are stopped at Hammam Lif as the enemy strives to keep their line of retreat to the Cap Bon peninsula open. The British 5 Corps' l Division and 4 Indian Division push E with the French 19th Corps which meets firm resistance near Zaghouan. HQ 52d Troop Carrier Wing arrives at Oujda, French Morocco from the US. This begins the buildup of troop carrier units for the planned airborne assault on Sicily."
EVT_19430509_06240,1943-05-09,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Italy,,"B-25, P-40, B-24",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Italy, B-24's attack harbor facilities at Messina, scoring hits on the ferry terminal, roundhouse, 2 ferries, and a ship. In the Mediterranean, B-25's hit the landing ground on Pantelleria Island. In Tunisia, over 300 P-40's fly escort and reconnaissance missions, and strafing and bombing raids on landing grounds vessels, vehicles, bridges, and gun positions in the areas of Zembra Island, Cap Bon, and Pantelleria Island. HQ 316th Troop Carrier Group transfers from Fayidk Egypt to Nouvion, Algeria and begins training for the invasion of Sicily."
EVT_19430510_06245,1943-05-10,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,"P-40, C-47, B-25",1,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In the Mediterranean B-25's and P-40's bomb Pantelleria landing ground. In Tunisia, P-40's bomb the Medi and Cap Bon peninsula. Fighters claim 4 airplanes destroyed. The 36th and 44th Troop Carrier Squadrons, 316th Troop Carrier Group with C-47's transfer from Egypt to Nouvion, Algeria and begin training for the aerial assault on Sicily."
EVT_19430510_06246,1943-05-10,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,NASAF,,Sicily,,"WELLINGTON, A-20, BEAUFIGHTER, B-17",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In Sicily during the night of 9/10 May, Northwest African Strategic Air Force (NASAF) Wellingtons bomb Palermo and the surrounding area. B-17's follow up, shortly past noon, with raids on the airfields at Milo and Bo Rizzo. In Tunisia, Northwest Tactical Air Force (NATAF) fighters, A-20's, and medium bombers attack Pantelleria harbor in the Mediterranean, Korba bridge, Menzel Temime landing ground, Kelibia areas, and town of Menzel Bou Zelfa. Numerous motor transport and troop concentrations on Cap Bon peninsula are bombed and strafed as British 6 Armored Division drives to Hammamet, cutting off the peninsula. HQ 17th Bombardment Group (Medium) transfers from Telergma, Algeria to Sedrata, Algeria. The ground echelon of the 414th Night Fighter Squadron, Twelfth Air Force, arrives at La Senia, Algeria from the U.S. The air echelon is in England training on Beaufighters."
EVT_19430511_06253,1943-05-11,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Sicily,,"B-25, P-40, B-24",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Sicily, B-24's strike Catania harbor, severely damaging the harbor area and several ships. In Tunisia, B-25's strike the battle area in NE Tunisia.  P-40's fly escort and armed reconnaissance, and carry out bombing and strafing missions in the Cap Bon area against motor transport, concentrations, roads, docks, and AA batteries."
EVT_19430511_06254,1943-05-11,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,NASAF,,Sicily,,"C-47, P-40, B-26, A-20, B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In Sicily, Northwest African Strategic Air Force (NASAF) B-17's, B-26's, and B-25's bomb Marsala, hitting the warehouse, docks, railroad yards, seaplane base, and city area. In Italy, NASAF P-40's bomb and strafe harbor at San Michele. In Tunisia, Northwest African Tactical Air Force (NATAF) fighters and A-20's attack vehicles, gun positions and troop concentrations in the Zaghouan-Sainte-Marie du Zit area and on Cap Bon as the British 4 Division completes an uneventful sweep around the Cap Bon peninsula, revealing no important forces there. Resistance in the Zaghouan sector weakens. The 29th and 48th Troop Carrier Squadrons, 313th Troop Carrier Group, with C-47's arrive at Oujda, French Morocco from the US. The 310th, 311th and 312th Bombardment Squadrons (Dive), 86th Bombardment Group (Dive), with A-36's, arrive at La Senia, Algeria from the US."
EVT_19430512_06259,1943-05-12,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,"WELLINGTON, BEAUFIGHTER, P-39, B-25",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Tunisia, B-25's bomb targets in the battle area in NE Tunisia. WESTERN MEDITERRANEAN (Northwest African Air Force) In Sicily, Northwest African Strategic Air Force (NASAF) Wellingtons bomb the docks at Marsala during the night of 11/12 May; some bombs fall on Mazara del Vallo and Trapani. In Tunisia, Northwest African Tactical Air Force (NATAF) fighters, A- 20's, and medium bombers fly sweeps and tactical reconnaissance over the battle area and hit positions S of Bou Ficha which form the last link between the enemy forces and the sea. By night, enemy resistance in the S is almost ended. Enemy troops, including Colonel-General Jurgen von Arnim, Commander-in-Chief, Army Group Africa, are surrendering en masse. HQ 86th Bombardment Group (Dive) and it's 309th Bombardment Squadron (Dive) with A-36's arrive at La Senia, Algeria from the US. The 92d Fighter Squadron, 81st Fighter Group, with P-39's, transfers from Maison Blanche, Algeria to Warnier, Algeria. The ground echelon of the 415th Night Fighter Squadron, Twelfth Air Force arrives at La Senia, Algeria from the US. The air echelon is in England training with Beaufighters."
EVT_19430514_06272,1943-05-14,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Sardinia,,"WELLINGTON, C-47, P-40, B-26, P-38, P-39, B-25, B-17",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) P-40's fly sea patrol and escort for bombers. WESTERN MEDITERRANEAN (Northwest African Air Force) In Sardinia during the night of 13/14 May, Wellingtons hit Cagliari. During the day, B-25's and P-38 escorts bomb the dock and town area of Olbia claiming destruction of 3 vessels. B-26's hit Porto Ponte Romano. In Italy, B-17's bomb Civitavecchia. During the day, P-38's bomb tunnel, barracks, airfield, industry, power station, and town areas at Sassari and Abbasanta, Italy; and Alghero and Porto Torres, Sardinia. HQ 1st Air Defense Wing transfers from Casablanca, French Morocco to Sousse, Tunisia. The unit will be redesignated the 62d Fighter Wing in Jul 43. The 10th Troop Carrier Squadron, 60th Troop Carrier Group, with C-47's, transfers from Relizane, Algeria to Thiersville, Algeria. The 14th Troop Carrier Squadron, 61st Troop Carrier Group, with C-47's, arrives at Lourmel, Algeria from the US. The 95th Bombardment Squadron (Medium), 17th Bombardment Group (Medium), with B-26's, transfers from Telergma, Algeria to Sedrata, Algeria. The 347th Fighter Squadron, 350th Fighter Group, with P-39's, transfers from Le Sers, Tunisia to Djidjelli, Algeria."
EVT_19430519_06297,1943-05-19,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,P-40,0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Tunisia after 2 days of sand storms, aircraft are again airborne. P-40's fly escort for ships in area E of Kelibia off Cap Bon peninsula."
EVT_19430520_06304,1943-05-20,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,,,P-40,0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In the Mediterranean, P-40's escort ships and fly sea patrol off Cap Bon and in the Kelibia area."
EVT_19430522_06316,1943-05-22,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,"WELLINGTON, P-40, P-39",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In the Mediterranean, P-40's fly sea patrol off NE Tunisia. WESTERN MEDITERRANEAN (Northwest African Air Force) In Sicily, as a diversion for a convoy passing off Sicily during the night of 21/22 May, Northwest African Strategic Air Force (NASAF) Wellingtons fly intrusion missions dropping bombs on Castelvetrano, Sciacca, Milo, and Bo Rizzo Airfields. In the Mediterranean, Northwest African Tactical Air Force (NATAF) fighters fly convoy escort. The 60th Fighter Squadron, 33d Fighter Group transfers with P-40's from Ebba Ksour, Tunisia to Menzel Termime, Tunisia. The 93d Fighter Squadron, 81st Fighter Group transfers with P-39's from Bone, Algeria to Monastir, Tunisia. The 346th Fighter Squadron, 350th Fighter Group transfers with P-39's from Orleansville, Algeria to Maison Blanche, Algeria."
EVT_19430523_06322,1943-05-23,1943,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,"P-40, B-26, P-38, P-39, B-25",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In the Mediterranean, P-40's fly convoy escort off Tunisia. WESTERN MEDITERRANEAN (Northwest African Air Force) In the Mediterranean, Northwest African Strategic Air Force (NASAF) B-25's and B-26's bomb the docks and airfield on Pantelleria Island and P-40's attack gun positions on the island. In Italy, P-38's attack the zinc works at Iglesias and Carloforte harbor on San Pietro Island. The 91st Fighter Squadron, 81st Fighter Group transfers with P-39's from Bone, Algeria to Sfax, Tunisia."
EVT_19440503_06388,1944-05-03,1944,5,MTO,MEDITERRANEAN THEATER OF OPERATIONS (MTO),Eighth Air Force,,Tunisia,,B-17,0,0,0,"AAF, MTO: 16th Reconnaissance Squadron (Heavy, Special), AAF, MTO, moves from Foch Field, Tunisia to Foggia, Italy with B-17s; a detachment is operating from Borgo, Corsica. The 16th serves as a radar detection and countermeasures unit in the MTO."
EVT_19421116_06959,1942-11-16,1942,11,MTO,MEDITERRANEAN THEATER OF OPERATIONS (MTO),Twelfth Air Force,,Tunisia,,"A-20, C-47, B-17",0,0,0,"NW AFRICA (Twelfth Air Force): In Tunisia, Twelfth AF C-47s drop British paratroops at Souk el Arba; 6 B-17s, of the 97th Bombardment Group (Heavy) based at Maison Blanche, Algeria, raid Sidi Ahmed Airfield at Bizerte; thus the 97th which flew the first US heavy bomber mission from the UK, on 17 Aug, becomes the first Twelfth AF bombardment group to fly a combat mission in Africa. In Algeria, the 8th Troop Carrier Squadron, 62d Troop Carrier Group, arrives at Tafaraoui from the UK with C-47s; the 111th and 154th Observation Squadrons, 68th Observation Group, moves from St Leu to Tafaraoui with A-20s; the 341st Bombardment Squadron (Heavy), 97th Bombardment Group (Heavy) arrives at Maison Blanche from the UK with B-17s."
EVT_19421119_06973,1942-11-19,1942,11,MTO,MEDITERRANEAN THEATER OF OPERATIONS (MTO),Twelfth Air Force,,Tunisia,,"B-25, P-38, P-39, B-17",0,0,0,"NW AFRICA (Twelfth Air Force): B-17s, escorted by P-38s, bomb El Aouina Airfield, Tunisia. In Algeria, the 342d and 414th Bombardment Squadrons (Heavy), 97th Bombardment Group (Heavy), arrive at Maison Blanche from the UK with B-17s. In French Morocco, the 345th and 346th Fighter Squadrons, 350th Fighter Group, arrive at Casablanca, the air echelon from the UK with P-39s and P-400s and the ground echelon from the US; the 379th and 428th Bombardment Squadrons (Medium), 310th Bombardment Group (Medium), arrive at Mediouna with B-25s."
